Open,Close,High,Low,Volume,Date
3.72105,3.72075,3.73605,3.70145,,09/06/18
3.72175,3.72155,3.74235,3.71145,,09/05/18
3.69445,3.72175,3.73855,3.69405,,09/04/18
3.70875,3.69575,3.71305,3.68775,,09/03/18
3.70875,3.70835,3.70935,3.6978,,09/02/18
3.70875,3.70875,3.70875,3.70875,,09/01/18
3.68455,3.70875,3.71395,3.66935,,08/31/18
3.66225,3.68455,3.69425,3.65885,,08/30/18
3.65295,3.66255,3.67725,3.64985,,08/29/18
3.65745,3.65215,3.66255,3.63755,,08/28/18
3.68175,3.65785,3.68905,3.64965,,08/27/18
3.6826,3.68015,3.68385,3.67855,,08/26/18
3.68175,3.6826,3.6826,3.68175,,08/25/18
3.71595,3.68175,3.71935,3.67335,,08/24/18
3.68175,3.71595,3.72105,3.68105,,08/23/18
3.70545,3.68205,3.71935,3.68055,,08/22/18
3.74915,3.70745,3.75115,3.69335,,08/21/18
3.75345,3.74965,3.77505,3.74815,,08/20/18
3.75335,3.7599,3.76175,3.75335,,08/19/18
3.75345,3.75335,3.75345,3.75335,,08/18/18
3.78505,3.75345,3.79665,3.75085,,08/17/18
3.80945,3.78645,3.81225,3.77095,,08/16/18
3.79215,3.80895,3.84085,3.78705,,08/15/18
3.77385,3.79445,3.79905,3.75305,,08/14/18
3.76325,3.77425,3.79555,3.75155,,08/13/18
3.76315,3.7799,3.7841,3.76255,,08/12/18
3.76325,3.76315,3.76325,3.76315,,08/11/18
3.71065,3.76325,3.77725,3.70965,,08/10/18
3.67285,3.71055,3.71285,3.67105,,08/09/18
3.67085,3.67275,3.68445,3.66125,,08/08/18
3.68525,3.67065,3.68545,3.66325,,08/07/18
3.68465,3.68595,3.70885,3.68035,,08/06/18
3.6825,3.68035,3.6842,3.67875,,08/05/18
3.68465,3.6825,3.68465,3.6825,,08/04/18
3.68905,3.68465,3.70225,3.66575,,08/03/18
3.65575,3.68895,3.69065,3.65215,,08/02/18
3.65815,3.65545,3.66905,3.64765,,08/01/18
3.64785,3.65985,3.65985,3.64235,,07/31/18
3.67595,3.64935,3.68135,3.64365,,07/30/18
3.6753,3.6744,3.6756,3.67325,,07/29/18
3.67595,3.6753,3.67595,3.6753,,07/28/18
3.68315,3.67595,3.69815,3.66935,,07/27/18
3.66775,3.68325,3.68535,3.65115,,07/26/18
3.68215,3.66825,3.69415,3.66005,,07/25/18
3.70045,3.68115,3.71865,3.66885,,07/24/18
3.68475,3.70095,3.70575,3.67705,,07/23/18
3.68475,3.69055,3.69055,3.68385,,07/22/18
3.68475,3.68475,3.68475,3.68475,,07/21/18
3.72575,3.68475,3.74075,3.68105,,07/20/18
3.70045,3.72505,3.74225,3.69855,,07/19/18
3.68525,3.70125,3.71645,3.68295,,07/18/18
3.67315,3.68485,3.69175,3.66065,,07/17/18
3.69615,3.67325,3.69615,3.66865,,07/16/18
3.6968,3.6939,3.6968,3.69195,,07/15/18
3.69615,3.6968,3.6968,3.69615,,07/14/18
3.70225,3.69615,3.72875,3.68895,,07/13/18
3.72025,3.70165,3.72065,3.68935,,07/12/18
3.67575,3.71885,3.72635,3.67215,,07/11/18
3.67135,3.67635,3.70325,3.66455,,07/10/18
3.70845,3.67185,3.70845,3.66005,,07/09/18
3.70835,3.711,3.71215,3.70735,,07/08/18
3.70845,3.70835,3.70845,3.70835,,07/07/18
3.72255,3.70845,3.72995,3.70215,,07/06/18
3.75835,3.72245,3.76015,3.71495,,07/05/18
3.77045,3.75895,3.77735,3.75265,,07/04/18
3.78035,3.77275,3.78785,3.76145,,07/03/18
3.74065,3.77985,3.80115,3.73745,,07/02/18
3.74055,3.74455,3.75585,3.73825,,07/01/18
3.74065,3.74055,3.74065,3.74055,,06/30/18
3.77385,3.74065,3.77505,3.73605,,06/29/18
3.76505,3.77395,3.78355,3.75885,,06/28/18
3.72345,3.76465,3.77325,3.70895,,06/27/18
3.71175,3.72365,3.72905,3.70385,,06/26/18
3.70775,3.71195,3.72675,3.70145,,06/25/18
3.70775,3.7053,3.70775,3.70325,,06/24/18
3.70775,3.70775,3.70775,3.70775,,06/23/18
3.72855,3.70775,3.73325,3.69475,,06/22/18
3.72825,3.72715,3.76175,3.71785,,06/21/18
3.72115,3.72885,3.73855,3.71475,,06/20/18
3.70335,3.72065,3.74065,3.69625,,06/19/18
3.69055,3.70335,3.70905,3.68875,,06/18/18
3.69055,3.69465,3.6954,3.68595,,06/17/18
3.69055,3.69055,3.69055,3.69055,,06/16/18
3.70155,3.69055,3.71615,3.68115,,06/15/18
3.62785,3.70175,3.70585,3.60585,,06/14/18
3.64435,3.62805,3.65115,3.62255,,06/13/18
3.62135,3.64405,3.64995,3.61665,,06/12/18
3.63525,3.62135,3.63525,3.61145,,06/11/18
3.63535,3.63215,3.63835,3.63075,,06/10/18
3.63525,3.63535,3.63535,3.63525,,06/09/18
3.62445,3.63525,3.65835,3.62065,,06/08/18
3.62325,3.62415,3.62635,3.59695,,06/07/18
3.65185,3.62335,3.65355,3.61775,,06/06/18
3.65235,3.65215,3.67825,3.64455,,06/05/18
3.69345,3.65305,3.69345,3.64865,,06/04/18
3.69055,3.69335,3.7,3.68915,,06/03/18
3.69345,3.69055,3.69345,3.69055,,06/02/18
3.69225,3.69345,3.71465,3.67815,,06/01/18
3.68985,3.69375,3.70905,3.67055,,05/31/18
3.75475,3.68905,3.76615,3.68895,,05/30/18
3.69805,3.75295,3.76255,3.69605,,05/29/18
3.69835,3.69945,3.70735,3.66675,,05/28/18
3.69835,3.68775,3.70265,3.68075,,05/27/18
3.69835,3.69835,3.69835,3.69835,,05/26/18
3.67815,3.69835,3.70615,3.66345,,05/25/18
3.67675,3.67715,3.68605,3.65405,,05/24/18
3.63705,3.67695,3.69555,3.63395,,05/23/18
3.63805,3.63645,3.64815,3.61355,,05/22/18
3.65545,3.63815,3.67425,3.63645,,05/21/18
3.65495,3.6541,3.65635,3.6494,,05/20/18
3.65545,3.65495,3.6555,3.65495,,05/19/18
3.64245,3.65545,3.66165,3.62575,,05/18/18
3.61755,3.64215,3.64745,3.60815,,05/17/18
3.62835,3.61685,3.64885,3.61485,,05/16/18
3.58195,3.62855,3.63785,3.57835,,05/15/18
3.57275,3.58265,3.58355,3.55325,,05/14/18
3.57275,3.56825,3.57385,3.5666,,05/13/18
3.57255,3.57275,3.57275,3.57255,,05/12/18
3.56645,3.57275,3.57775,3.55765,,05/11/18
3.59745,3.56565,3.60055,3.54825,,05/10/18
3.60875,3.59745,3.63355,3.58445,,05/09/18
3.57355,3.60825,3.61945,3.56655,,05/08/18
3.55335,3.57385,3.57825,3.54335,,05/07/18
3.55095,3.5476,3.55265,3.5476,,05/06/18
3.55335,3.55095,3.55335,3.55095,,05/05/18
3.55885,3.55325,3.57605,3.54105,,05/04/18
3.57205,3.56295,3.57935,3.55215,,05/03/18
3.56505,3.57145,3.57965,3.53585,,05/02/18
3.50865,3.56445,3.57165,3.50615,,05/01/18
3.47105,3.50965,3.51185,3.46645,,04/30/18
3.47105,3.47105,3.47105,3.47105,,04/29/18
3.47105,3.47105,3.47105,3.47105,,04/28/18
3.49385,3.47105,3.50815,3.46765,,04/27/18
3.47625,3.49335,3.49695,3.46465,,04/26/18
3.43955,3.47575,3.48245,3.43845,,04/25/18
3.44115,3.43965,3.44815,3.43595,,04/24/18
3.39535,3.44155,3.44705,3.39535,,04/23/18
3.39535,3.39535,3.39535,3.39535,,04/22/18
3.39535,3.39535,3.39535,3.39535,,04/21/18
3.37475,3.39535,3.40445,3.37305,,04/20/18
3.36445,3.37475,3.38105,3.35975,,04/19/18
3.36405,3.36485,3.37705,3.35735,,04/18/18
3.35485,3.36485,3.37405,3.34655,,04/17/18
3.37915,3.35525,3.38195,3.35295,,04/16/18
3.37915,3.37915,3.37915,3.37915,,04/15/18
3.37915,3.37915,3.37915,3.37915,,04/14/18
3.38995,3.37925,3.39485,3.37565,,04/13/18
3.38375,3.39035,3.39905,3.38015,,04/12/18
3.39055,3.38385,3.39185,3.37765,,04/11/18
3.40315,3.39075,3.41125,3.38645,,04/10/18
3.41735,3.40335,3.42435,3.40025,,04/09/18
3.41735,3.41735,3.41735,3.41735,,04/08/18
3.41735,3.41735,3.41735,3.41735,,04/07/18
3.42735,3.41735,3.43515,3.41495,,04/06/18
3.42045,3.42785,3.43755,3.41895,,04/05/18
3.41805,3.42035,3.43085,3.41315,,04/04/18
3.42205,3.41815,3.43445,3.41055,,04/03/18
3.42255,3.42165,3.42775,3.41075,,04/02/18
3.42255,3.42255,3.42255,3.42255,,04/01/18
3.42255,3.42255,3.42255,3.42255,,03/31/18
3.42135,3.42255,3.42335,3.41045,,03/30/18
3.41575,3.42145,3.42885,3.40925,,03/29/18
3.39525,3.41475,3.41895,3.38945,,03/28/18
3.39165,3.39585,3.41065,3.37925,,03/27/18
3.42295,3.39195,3.42375,3.38545,,03/26/18
3.42295,3.42295,3.42295,3.42295,,03/25/18
3.42295,3.42295,3.42295,3.42295,,03/24/18
3.42705,3.42295,3.43485,3.41565,,03/23/18
3.42615,3.42685,3.43665,3.41075,,03/22/18
3.45455,3.42645,3.45655,3.42335,,03/21/18
3.42405,3.45435,3.45675,3.41845,,03/20/18
3.43355,3.42425,3.44115,3.41625,,03/19/18
3.43355,3.43355,3.43355,3.43355,,03/18/18
3.43355,3.43355,3.43355,3.43355,,03/17/18
3.42325,3.43355,3.43885,3.41695,,03/16/18
3.39645,3.42285,3.42825,3.39225,,03/15/18
3.39775,3.39625,3.40945,3.39005,,03/14/18
3.40885,3.39815,3.41785,3.39445,,03/13/18
3.40835,3.40865,3.41865,3.39565,,03/12/18
3.40835,3.40835,3.40835,3.40835,,03/11/18
3.40835,3.40835,3.40835,3.40835,,03/10/18
3.41415,3.40835,3.42385,3.40075,,03/09/18
3.39055,3.41355,3.41935,3.37685,,03/08/18
3.37065,3.39025,3.40255,3.36875,,03/07/18
3.39625,3.37195,3.39935,3.36825,,03/06/18
3.39985,3.39645,3.41795,3.39405,,03/05/18
3.39985,3.39985,3.39985,3.39985,,03/04/18
3.39985,3.39985,3.39985,3.39985,,03/03/18
3.41315,3.39985,3.42345,3.39835,,03/02/18
3.42405,3.41215,3.44605,3.41185,,03/01/18
3.41085,3.42485,3.42975,3.40825,,02/28/18
3.38555,3.41135,3.41785,3.37625,,02/27/18
3.39385,3.38495,3.39885,3.37505,,02/26/18
3.39385,3.39385,3.39385,3.39385,,02/25/18
3.39385,3.39385,3.39385,3.39385,,02/24/18
3.38865,3.39385,3.40435,3.38575,,02/23/18
3.39745,3.39095,3.41295,3.38135,,02/22/18
3.36345,3.39745,3.39975,3.36075,,02/21/18
3.33275,3.36325,3.36805,3.33135,,02/20/18
3.35025,3.33235,3.35385,3.32945,,02/19/18
3.35025,3.35025,3.35025,3.35025,,02/18/18
3.35025,3.35025,3.35025,3.35025,,02/17/18
3.32485,3.35025,3.35825,3.30915,,02/16/18
3.33625,3.32325,3.33975,3.31925,,02/15/18
3.37355,3.33545,3.40535,3.33385,,02/14/18
3.39115,3.37395,3.39255,3.36905,,02/13/18
3.41715,3.39085,3.41715,3.38855,,02/12/18
3.41715,3.41715,3.41715,3.41715,,02/11/18
3.41715,3.41715,3.41715,3.41715,,02/10/18
3.42255,3.41715,3.43725,3.40505,,02/09/18
3.40265,3.42205,3.42455,3.38705,,02/08/18
3.35765,3.40325,3.40395,3.34845,,02/07/18
3.36095,3.35805,3.38615,3.34015,,02/06/18
3.34685,3.35865,3.36455,3.33275,,02/05/18
3.34685,3.34685,3.34685,3.34685,,02/04/18
3.34685,3.34685,3.34685,3.34685,,02/03/18
3.32165,3.34685,3.35525,3.31935,,02/02/18
3.34495,3.32235,3.35235,3.31805,,02/01/18
3.35225,3.34535,3.35435,3.32585,,01/31/18
3.34805,3.35175,3.36295,3.32775,,01/30/18
3.32445,3.34875,3.36005,3.32425,,01/29/18
3.32445,3.32445,3.32445,3.32445,,01/28/18
3.34695,3.32445,3.34775,3.31425,,01/26/18
3.34715,3.34715,3.35395,3.30835,,01/25/18
3.38855,3.34715,3.38955,3.34305,,01/24/18
3.41495,3.38855,3.41495,3.38685,,01/23/18
3.41495,3.41495,3.41495,3.41495,,01/22/18
3.41495,3.41495,0,0,,01/21/18
3.39905,3.41495,3.41645,3.39175,,01/19/18
3.42335,3.39915,3.42365,3.39485,,01/18/18
3.40285,3.42255,3.42295,3.38665,,01/17/18
3.40055,3.40245,3.42665,3.39775,,01/16/18
3.41905,3.40045,3.42425,3.38995,,01/15/18
3.41905,3.41905,3.41905,3.41905,,01/14/18
3.41905,3.41905,3.41905,3.41905,,01/13/18
3.46265,3.41905,3.46395,3.41345,,01/12/18
3.49355,3.46105,3.49965,3.46105,,01/11/18
3.51175,3.49335,3.51705,3.48095,,01/10/18
3.48625,3.51135,3.51635,3.48365,,01/09/18
3.45195,3.48555,3.49135,3.44585,,01/08/18
3.45195,3.45195,3.45195,3.45195,,01/07/18
3.45195,3.45195,3.45195,3.45195,,01/06/18
3.43625,3.45195,3.45615,3.42965,,01/05/18
3.45445,3.43645,3.45645,3.43545,,01/04/18
3.45175,3.45365,3.47245,3.44905,,01/03/18
3.47665,3.45205,3.47985,3.44905,,01/02/18
3.47675,3.47685,3.48565,3.47565,,01/01/18
3.47875,3.47875,3.47875,3.47875,,12/30/17
3.50095,3.47875,3.50095,3.47095,,12/29/17
3.52085,3.49995,3.52245,3.49155,,12/28/17
3.54065,3.52195,3.54155,3.51635,,12/27/17
3.53515,3.53995,3.54625,3.52985,,12/26/17
3.53485,3.53565,3.54365,3.52985,,12/25/17
3.53485,3.53485,3.53485,3.53485,,12/24/17
3.53485,3.53485,3.53485,3.53485,,12/23/17
3.53605,3.53485,3.55095,3.53245,,12/22/17
3.54145,3.53575,3.54525,3.53245,,12/21/17
3.54825,3.54155,3.55575,3.52765,,12/20/17
3.57015,3.54815,3.57275,3.54215,,12/19/17
3.57945,3.57045,3.58725,3.55485,,12/18/17
3.57945,3.57945,3.57945,3.57945,,12/17/17
3.57945,3.57945,3.57945,3.57945,,12/16/17
3.58915,3.57945,3.58995,3.56985,,12/15/17
3.56665,3.58875,3.58915,3.55945,,12/14/17
3.58665,3.56745,3.59365,3.56475,,12/13/17
3.56735,3.58615,3.59725,3.56395,,12/12/17
3.56625,3.56725,3.57285,3.55855,,12/11/17
3.56625,3.56625,3.56625,3.56625,,12/10/17
3.56625,3.56625,3.56625,3.56625,,12/09/17
3.57395,3.56625,3.58495,3.56455,,12/08/17
3.56895,3.57445,3.57815,3.56565,,12/07/17
3.55895,3.56965,3.57825,3.55305,,12/06/17
3.54645,3.55885,3.56465,3.54015,,12/05/17
3.54255,3.54645,3.55515,3.53975,,12/04/17
3.54255,3.54255,3.54255,3.54255,,12/03/17
3.54255,3.54255,3.54255,3.54255,,12/02/17
3.53235,3.54255,3.55175,3.52365,,12/01/17
3.54615,3.53525,3.56125,3.51935,,11/30/17
3.54775,3.54625,3.55475,3.52905,,11/29/17
3.53705,3.54715,3.55255,3.52895,,11/28/17
3.52745,3.53735,3.54105,3.51575,,11/27/17
3.5275,3.5275,3.5275,3.5275,,11/26/17
3.5275,3.5275,3.5275,3.5275,,11/25/17
3.55135,3.52745,3.55655,3.52395,,11/24/17
3.56455,3.55175,3.56625,3.54755,,11/23/17
3.59645,3.56435,3.59675,3.55935,,11/22/17
3.60485,3.59705,3.61105,3.58985,,11/21/17
3.59185,3.60455,3.61135,3.58775,,11/20/17
3.59185,3.59185,3.59185,3.59185,,11/19/17
3.59185,3.59185,3.59185,3.59185,,11/18/17
3.60025,3.59185,3.60325,3.58435,,11/17/17
3.60315,3.60035,3.60585,3.59285,,11/16/17
3.60175,3.60425,3.60625,3.57955,,11/15/17
3.63115,3.60105,3.63395,3.59885,,11/14/17
3.63735,3.63045,3.64115,3.62405,,11/13/17
3.6239,3.6239,3.6239,3.6239,,11/12/17
3.6239,3.6239,3.6239,3.6239,,11/11/17
3.63735,3.63735,3.63735,3.63735,,11/10/17
3.65455,3.63735,3.65795,3.63265,,11/09/17
3.66035,3.65475,3.66435,3.64735,,11/08/17
3.65095,3.66135,3.67195,3.64875,,11/07/17
3.65625,3.65035,3.66485,3.64825,,11/06/17
3.65625,3.65625,3.65625,3.65625,,11/05/17
3.65625,3.65625,3.65625,3.65625,,11/04/17
3.63255,3.65625,3.66135,3.62725,,11/03/17
3.64455,3.63265,3.64455,3.62525,,11/02/17
3.63885,3.64425,3.64915,3.63405,,11/01/17
3.65035,3.63875,3.65655,3.63575,,10/31/17
3.65905,3.65015,3.66255,3.64115,,10/30/17
3.65905,3.65905,3.65905,3.65905,,10/29/17
3.65905,3.65905,3.65905,3.65905,,10/28/17
3.65025,3.65905,3.67255,3.64815,,10/27/17
3.58935,3.64925,3.65465,3.58485,,10/26/17
3.60895,3.59115,3.61545,3.58185,,10/25/17
3.59985,3.60895,3.61275,3.59195,,10/24/17
3.59425,3.59965,3.61005,3.58995,,10/23/17
3.59425,3.59425,3.59425,3.59425,,10/22/17
3.59425,3.59425,3.59425,3.59425,,10/21/17
3.57445,3.59425,3.60095,3.57025,,10/20/17
3.59145,3.57535,3.60165,3.57035,,10/19/17
3.60075,3.59155,3.60645,3.58595,,10/18/17
3.58885,3.59805,3.60655,3.58765,,10/17/17
3.59275,3.58945,3.60815,3.57985,,10/16/17
3.59275,3.59275,3.59275,3.59275,,10/15/17
3.59275,3.59275,3.59275,3.59275,,10/14/17
3.60815,3.59275,3.61045,3.57815,,10/13/17
3.59955,3.60795,3.61555,3.59555,,10/12/17
3.63655,3.59975,3.64015,3.59805,,10/11/17
3.66035,3.63455,3.66515,3.62885,,10/10/17
3.67445,3.66065,3.68065,3.65745,,10/09/17
3.67445,3.67445,3.67445,3.67445,,10/08/17
3.67445,3.67445,3.67445,3.67445,,10/07/17
3.67525,3.67445,3.69495,3.67235,,10/06/17
3.65585,3.67555,3.68125,3.64975,,10/05/17
3.67675,3.65525,3.67795,3.64465,,10/04/17
3.67335,3.67685,3.68885,3.66005,,10/03/17
3.65045,3.67145,3.68175,3.64705,,10/02/17
3.65045,3.65045,3.65045,3.65045,,10/01/17
3.65045,3.65045,3.65045,3.65045,,09/30/17
3.66305,3.65045,3.66845,3.62935,,09/29/17
3.68255,3.66255,3.69465,3.65035,,09/28/17
3.63895,3.68215,3.68415,3.63325,,09/27/17
3.60915,3.63815,3.65105,3.60365,,09/26/17
3.57155,3.60955,3.62005,3.57155,,09/25/17
3.5715,3.5715,3.5715,3.5715,,09/24/17
3.5715,3.5715,3.5715,3.5715,,09/23/17
3.58005,3.57155,3.58325,3.55755,,09/22/17
3.59735,3.58025,3.60745,3.57555,,09/21/17
3.56975,3.59895,3.60775,3.55405,,09/20/17
3.59105,3.56935,3.59145,3.56605,,09/19/17
3.57945,3.59065,3.60005,3.57745,,09/18/17
3.57945,3.57945,3.57945,3.57945,,09/17/17
3.57945,3.57945,3.57945,3.57945,,09/16/17
3.59085,3.57945,3.59495,3.56315,,09/15/17
3.60135,3.59365,3.62085,3.58765,,09/14/17
3.55775,3.60285,3.60835,3.55015,,09/13/17
3.55055,3.55835,3.57475,3.54675,,09/12/17
3.52725,3.55155,3.55345,3.52635,,09/11/17
3.52725,3.52725,3.52725,3.52725,,09/10/17
3.52725,3.52725,3.52725,3.52725,,09/09/17
3.53675,3.52725,3.53845,3.51375,,09/08/17
3.56195,3.53665,3.56565,3.52685,,09/07/17
3.55275,3.56145,3.56785,3.54825,,09/06/17
3.56435,3.55435,3.57045,3.54905,,09/05/17
3.58585,3.56465,3.58585,3.55705,,09/04/17
3.58585,3.58585,3.58585,3.58585,,09/03/17
3.58585,3.58585,3.58585,3.58585,,09/02/17
3.56425,3.58585,3.58805,3.53915,,09/01/17
3.57755,3.56445,3.60115,3.56425,,08/31/17
3.55475,3.57805,3.58155,3.55015,,08/30/17
3.55075,3.55495,3.56295,3.52985,,08/29/17
3.57315,3.54935,3.57505,3.54295,,08/28/17
3.5731,3.5731,3.5731,3.5731,,08/27/17
3.5731,3.5731,3.5731,3.5731,,08/26/17
3.61105,3.57315,3.61735,3.56475,,08/25/17
3.62905,3.61125,3.63715,3.60695,,08/24/17
3.63225,3.62935,3.64135,3.62285,,08/23/17
3.62195,3.63205,3.64215,3.61835,,08/22/17
3.63335,3.62235,3.64555,3.61225,,08/21/17
3.63335,3.63335,3.63335,3.63335,,08/20/17
3.63335,3.63335,3.63335,3.63335,,08/19/17
3.64085,3.63335,3.65285,3.63015,,08/18/17
3.62605,3.64185,3.65275,3.61905,,08/17/17
3.65545,3.62555,3.66085,3.61975,,08/16/17
3.63875,3.65555,3.66725,3.63215,,08/15/17
3.62495,3.63925,3.64485,3.61885,,08/14/17
3.62495,3.62495,3.62495,3.62495,,08/13/17
3.62495,3.62495,3.62495,3.62495,,08/12/17
3.63545,3.62495,3.65185,3.61725,,08/11/17
3.62865,3.63585,3.65075,3.62775,,08/10/17
3.62885,3.62825,3.65075,3.62415,,08/09/17
3.60495,3.62755,3.63555,3.59715,,08/08/17
3.60525,3.60475,3.60895,3.59195,,08/07/17
3.60525,3.60525,3.60525,3.60525,,08/06/17
3.60525,3.60525,3.60525,3.60525,,08/05/17
3.57325,3.60525,3.61505,3.56745,,08/04/17
3.59165,3.57375,3.59815,3.56745,,08/03/17
3.60255,3.59145,3.61005,3.57605,,08/02/17
3.59395,3.60195,3.60875,3.59185,,08/01/17
3.61975,3.59485,3.63055,3.58975,,07/31/17
3.61975,3.61975,3.61975,3.61975,,07/30/17
3.61975,3.61975,3.61975,3.61975,,07/29/17
3.63925,3.61975,3.64185,3.61375,,07/28/17
3.61865,3.64065,3.65155,3.60935,,07/27/17
3.65765,3.61685,3.66855,3.61435,,07/26/17
3.66465,3.65605,3.66565,3.63345,,07/25/17
3.65765,3.66295,3.66405,3.63415,,07/24/17
3.6592,3.6592,3.6592,3.6592,,07/23/17
3.6592,3.6592,3.6592,3.6592,,07/22/17
3.62165,3.65765,3.66015,3.61025,,07/21/17
3.65355,3.62135,3.66855,3.61255,,07/20/17
3.63615,3.65555,3.65995,3.63465,,07/19/17
3.66135,3.63575,3.66315,3.62395,,07/18/17
3.66585,3.66165,3.67995,3.65835,,07/17/17
3.66585,3.66585,3.66585,3.66585,,07/16/17
3.66585,3.66585,3.66585,3.66585,,07/15/17
3.70545,3.66585,3.70835,3.66445,,07/14/17
3.70795,3.70445,3.72085,3.69345,,07/13/17
3.69755,3.70755,3.71505,3.68735,,07/12/17
3.71735,3.69735,3.72805,3.69505,,07/11/17
3.71415,3.71805,3.72425,3.70625,,07/10/17
3.71415,3.71415,3.71415,3.71415,,07/09/17
3.71415,3.71415,3.71415,3.71415,,07/08/17
3.71225,3.71415,3.72515,3.69715,,07/07/17
3.72705,3.71185,3.73925,3.70405,,07/06/17
3.73155,3.72675,3.75655,3.72305,,07/05/17
3.73685,3.73175,3.74745,3.72375,,07/04/17
3.70255,3.73785,3.74335,3.70255,,07/03/17
3.70255,3.70255,3.70255,3.70255,,07/02/17
3.70255,3.70255,3.70255,3.70255,,07/01/17
3.70755,3.70255,3.71365,3.69645,,06/30/17
3.71855,3.70735,3.73045,3.70355,,06/29/17
3.74135,3.71805,3.74735,3.70995,,06/28/17
3.75795,3.74075,3.76665,3.72515,,06/27/17
3.77275,3.75725,3.77795,3.75015,,06/26/17
3.77275,3.77275,3.77275,3.77275,,06/25/17
3.77275,3.77275,3.77275,3.77275,,06/24/17
3.78745,3.77275,3.79915,3.76875,,06/23/17
3.81005,3.78775,3.81645,3.78385,,06/22/17
3.81465,3.81055,3.82255,3.79705,,06/21/17
3.78615,3.81505,3.82045,3.77605,,06/20/17
3.76025,3.78355,3.78645,3.75305,,06/19/17
3.76025,3.76025,3.76025,3.76025,,06/18/17
3.76025,3.76025,3.76025,3.76025,,06/17/17
3.79805,3.76025,3.80025,3.75635,,06/16/17
3.74255,3.79755,3.80355,3.73855,,06/15/17
3.74075,3.74275,3.75075,3.71355,,06/14/17
3.74305,3.74225,3.74895,3.73435,,06/13/17
3.73835,3.74155,3.74825,3.72825,,06/12/17
3.73835,3.73835,3.73835,3.73835,,06/11/17
3.73835,3.73835,3.73835,3.73835,,06/10/17
3.75015,3.73835,3.76235,3.73385,,06/09/17
3.73815,3.75075,3.75425,3.73255,,06/08/17
3.71785,3.73765,3.74465,3.71705,,06/07/17
3.72055,3.71845,3.73825,3.71285,,06/06/17
3.70785,3.72045,3.73235,3.70585,,06/05/17
3.70785,3.70785,3.70785,3.70785,,06/04/17
3.70785,3.70785,3.70785,3.70785,,06/03/17
3.73935,3.70785,3.74125,3.70475,,06/02/17
3.71915,3.73985,3.75085,3.71355,,06/01/17
3.73305,3.71945,3.74045,3.71475,,05/31/17
3.74755,3.73255,3.76865,3.72435,,05/30/17
3.74115,3.74615,3.75045,3.72805,,05/29/17
3.74115,3.74115,3.74115,3.74115,,05/28/17
3.74115,3.74115,3.74115,3.74115,,05/27/17
3.72415,3.74115,3.74895,3.71665,,05/26/17
3.72215,3.72445,3.73395,3.71115,,05/25/17
3.75765,3.72315,3.76415,3.71715,,05/24/17
3.73475,3.75805,3.76225,3.72565,,05/23/17
3.74225,3.73475,3.76185,3.72275,,05/22/17
3.74225,3.74225,3.74225,3.74225,,05/21/17
3.74225,3.74225,3.74225,3.74225,,05/20/17
3.80015,3.74225,3.80115,3.73955,,05/19/17
3.75245,3.80125,3.80625,3.74945,,05/18/17
3.76405,3.75235,3.78455,3.75145,,05/17/17
3.82275,3.76255,3.82315,3.75255,,05/16/17
3.85425,3.82275,3.85735,3.82115,,05/15/17
3.85425,3.85425,3.85425,3.85425,,05/14/17
3.85425,3.85425,3.85425,3.85425,,05/13/17
3.89035,3.85425,3.89365,3.85085,,05/12/17
3.87415,3.88975,3.89795,3.86585,,05/11/17
3.88905,3.87465,3.89145,3.87185,,05/10/17
3.87315,3.88865,3.89815,3.86455,,05/09/17
3.82925,3.87335,3.87475,3.81135,,05/08/17
3.82925,3.82925,3.82925,3.82925,,05/07/17
3.82925,3.82925,3.82925,3.82925,,05/06/17
3.85235,3.82925,3.85645,3.82355,,05/05/17
3.86285,3.85325,3.86855,3.84025,,05/04/17
3.84395,3.86315,3.86435,3.83675,,05/03/17
3.87565,3.84455,3.87645,3.84145,,05/02/17
3.87915,3.87305,3.88255,3.85385,,05/01/17
3.87915,3.87915,3.87915,3.87915,,04/30/17
3.87915,3.87915,3.87915,3.87915,,04/29/17
3.88095,3.87915,3.88805,3.85495,,04/28/17
3.87445,3.88205,3.89305,3.85975,,04/27/17
3.86245,3.87525,3.89325,3.85685,,04/26/17
3.90675,3.86245,3.91215,3.85785,,04/25/17
3.97425,3.90685,3.97425,3.89055,,04/24/17
3.97425,3.97425,3.97425,3.97425,,04/23/17
3.97425,3.97425,3.97425,3.97425,,04/22/17
3.98255,3.97425,4.00375,3.97325,,04/21/17
3.97565,3.98135,3.98385,3.95675,,04/20/17
3.94235,3.97525,3.97695,3.94085,,04/19/17
3.98835,3.94305,3.99365,3.94285,,04/18/17
3.98815,3.98485,3.99755,3.98075,,04/17/17
3.98815,3.98815,3.98815,3.98815,,04/16/17
3.98815,3.98815,3.98815,3.98815,,04/15/17
4.00145,3.98815,4.00655,3.98775,,04/14/17
3.98315,4.00145,4.00535,3.97715,,04/13/17
4.00535,3.98065,4.00995,3.97545,,04/12/17
3.99595,4.00435,4.01145,3.99145,,04/11/17
3.98995,3.99645,4.00445,3.98575,,04/10/17
3.98875,3.98875,3.98875,3.98875,,04/09/17
3.98875,3.98875,3.98875,3.98875,,04/08/17
3.97875,3.98875,3.99225,3.96505,,04/07/17
3.96765,3.97835,3.98795,3.95805,,04/06/17
3.98065,3.96745,3.98425,3.96145,,04/05/17
3.96885,3.97925,4.00115,3.96705,,04/04/17
